airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price,delai_reservation,duree_vol,prix_par_heure,est_direct
Vistara,UK-826,Chennai,Afternoon,one,Evening,Delhi,Economy,7.25,8,11448,Achat court terme,Moyen ( 3-8h ),1579.0344827586207,0
Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,Economy,8.33,8,11448,Achat court terme,Long ( 8-20h ),1374.3097238895557,0
Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,9.42,8,11448,Achat court terme,Long ( 8-20h ),1215.2866242038217,0
Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,Economy,10.0,8,11448,Achat court terme,Long ( 8-20h ),1144.8,0
Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,10.5,8,11448,Achat court terme,Long ( 8-20h ),1090.2857142857142,0
Vistara,UK-826,Chennai,Afternoon,one,Late_Night,Delhi,Economy,11.67,8,11448,Achat court terme,Long ( 8-20h ),980.9768637532134,0
Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Economy,12.17,8,11448,Achat court terme,Long ( 8-20h ),940.6737880032867,0
Vistara,UK-826,Chennai,Afternoon,one,Late_Night,Delhi,Economy,12.42,8,11448,Achat court terme,Long ( 8-20h ),921.7391304347826,0
Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Economy,13.25,8,11448,Achat court terme,Long ( 8-20h ),864.0,0
Vistara,UK-822,Chennai,Morning,one,Late_Night,Delhi,Economy,14.42,8,11448,Achat court terme,Long ( 8-20h ),793.8973647711512,0
Vistara,UK-822,Chennai,Morning,one,Late_Night,Delhi,Economy,15.17,8,11448,Achat court terme,Long ( 8-20h ),754.6473302570863,0
Indigo,6E-6217,Chennai,Night,one,Morning,Delhi,Economy,10.5,8,11106,Achat court terme,Long ( 8-20h ),1057.7142857142858,0
Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,7.08,8,11868,Achat court terme,Moyen ( 3-8h ),1676.2711864406779,0
Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,7.5,8,11868,Achat court terme,Moyen ( 3-8h ),1582.4,0
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,9.92,8,11868,Achat court terme,Long ( 8-20h ),1196.3709677419356,0
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,11.08,8,11868,Achat court terme,Long ( 8-20h ),1071.1191335740073,0
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,12.75,8,11868,Achat court terme,Long ( 8-20h ),930.8235294117648,0
Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,5.67,8,11973,Achat court terme,Moyen ( 3-8h ),2111.640211640212,0
Air_India,AI-672,Chennai,Afternoon,one,Night,Delhi,Economy,5.5,8,11868,Achat court terme,Moyen ( 3-8h ),2157.818181818182,0
Air_India,AI-766,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,5.92,8,11868,Achat court terme,Moyen ( 3-8h ),2004.7297297297298,0
Air_India,AI-672,Chennai,Afternoon,one,Night,Delhi,Economy,6.33,8,11868,Achat court terme,Moyen ( 3-8h ),1874.8815165876777,0
Air_India,AI-672,Chennai,Afternoon,one,Night,Delhi,Economy,8.83,8,11868,Achat court terme,Long ( 8-20h ),1344.0543601359004,0
Air_India,AI-672,Chennai,Afternoon,one,Morning,Delhi,Economy,18.25,8,11868,Achat court terme,Long ( 8-20h ),650.3013698630137,0
Air_India,AI-9894,Chennai,Morning,one,Morning,Delhi,Economy,24.5,9,10608,Achat court terme,Très long ( > 20h ),432.9795918367347,0
Air_India,AI-766,Chennai,Morning,one,Night,Delhi,Economy,11.67,9,10923,Achat court terme,Long ( 8-20h ),935.9897172236504,0
Air_India,AI-766,Chennai,Morning,one,Morning,Delhi,Economy,21.92,9,10923,Achat court terme,Très long ( > 20h ),498.3120437956204,0
Indigo,6E-6137,Chennai,Morning,one,Evening,Delhi,Economy,7.75,9,11080,Achat court terme,Moyen ( 3-8h ),1429.6774193548388,0
Indigo,6E-6219,Chennai,Morning,one,Evening,Delhi,Economy,8.33,9,11106,Achat court terme,Long ( 8-20h ),1333.2533013205282,0
Air_India,AI-569,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,5.92,9,11448,Achat court terme,Moyen ( 3-8h ),1933.7837837837837,0
Air_India,AI-569,Chennai,Early_Morning,one,Evening,Delhi,Economy,11.92,9,11448,Achat court terme,Long ( 8-20h ),960.4026845637584,0
Air_India,AI-569,Chennai,Early_Morning,one,Evening,Delhi,Economy,13.0,9,11448,Achat court terme,Long ( 8-20h ),880.6153846153846,0
Air_India,AI-569,Chennai,Early_Morning,one,Night,Delhi,Economy,14.08,9,11448,Achat court terme,Long ( 8-20h ),813.0681818181819,0
Air_India,AI-569,Chennai,Early_Morning,one,Night,Delhi,Economy,14.92,9,11448,Achat court terme,Long ( 8-20h ),767.2922252010724,0
Air_India,AI-569,Chennai,Early_Morning,one,Night,Delhi,Economy,17.42,9,11448,Achat court terme,Long ( 8-20h ),657.1756601607348,0
Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,7.08,9,11868,Achat court terme,Moyen ( 3-8h ),1676.2711864406779,0
Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,7.5,9,11868,Achat court terme,Moyen ( 3-8h ),1582.4,0
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,11.08,9,11868,Achat court terme,Long ( 8-20h ),1071.1191335740073,0
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,12.75,9,11868,Achat court terme,Long ( 8-20h ),930.8235294117648,0
Vistara,UK-828,Chennai,Early_Morning,one,Night,Delhi,Economy,13.67,9,11868,Achat court terme,Long ( 8-20h ),868.1784930504755,0
Vistara,UK-828,Chennai,Early_Morning,one,Night,Delhi,Economy,14.92,9,11868,Achat court terme,Long ( 8-20h ),795.4423592493298,0
Vistara,UK-828,Chennai,Early_Morning,one,Night,Delhi,Economy,16.0,9,11868,Achat court terme,Long ( 8-20h ),741.75,0
Vistara,UK-828,Chennai,Early_Morning,one,Late_Night,Delhi,Economy,17.17,9,11868,Achat court terme,Long ( 8-20h ),691.20559114735,0
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,9.92,9,11973,Achat court terme,Long ( 8-20h ),1206.9556451612902,0
Indigo,6E-6219,Chennai,Morning,one,Afternoon,Delhi,Economy,4.92,9,11752,Achat court terme,Moyen ( 3-8h ),2388.6178861788617,0
Indigo,6E-605,Chennai,Afternoon,one,Evening,Delhi,Economy,6.25,10,10345,Achat court terme,Moyen ( 3-8h ),1655.2,0
Indigo,6E-6137,Chennai,Morning,one,Evening,Delhi,Economy,10.33,10,10345,Achat court terme,Long ( 8-20h ),1001.4520813165537,0
Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,5.67,10,11448,Achat court terme,Moyen ( 3-8h ),2019.047619047619,0
Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,7.08,10,11448,Achat court terme,Moyen ( 3-8h ),1616.9491525423728,0
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,12.75,10,11448,Achat court terme,Long ( 8-20h ),897.8823529411765,0
Vistara,UK-828,Chennai,Early_Morning,one,Night,Delhi,Economy,14.92,10,11448,Achat court terme,Long ( 8-20h ),767.2922252010724,0
Vistara,UK-828,Chennai,Early_Morning,one,Night,Delhi,Economy,16.0,10,11448,Achat court terme,Long ( 8-20h ),715.5,0
Vistara,UK-828,Chennai,Early_Morning,one,Late_Night,Delhi,Economy,17.17,10,11448,Achat court terme,Long ( 8-20h ),666.7443214909725,0
Vistara,UK-828,Chennai,Early_Morning,one,Late_Night,Delhi,Economy,17.92,10,11448,Achat court terme,Long ( 8-20h ),638.8392857142857,0
Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,7.5,10,11553,Achat court terme,Moyen ( 3-8h ),1540.4,0
Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,10,11448,Achat court terme,Court ( < 3h ),4287.640449438202,1
Air_India,AI-569,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,5.92,10,11448,Achat court terme,Moyen ( 3-8h ),1933.7837837837837,0
Air_India,AI-569,Chennai,Early_Morning,one,Evening,Delhi,Economy,11.92,10,11448,Achat court terme,Long ( 8-20h ),960.4026845637584,0
Air_India,AI-569,Chennai,Early_Morning,one,Evening,Delhi,Economy,13.0,10,11448,Achat court terme,Long ( 8-20h ),880.6153846153846,0
Air_India,AI-569,Chennai,Early_Morning,one,Night,Delhi,Economy,14.08,10,11448,Achat court terme,Long ( 8-20h ),813.0681818181819,0
Air_India,AI-569,Chennai,Early_Morning,one,Night,Delhi,Economy,14.92,10,11448,Achat court terme,Long ( 8-20h ),767.2922252010724,0
Air_India,AI-569,Chennai,Early_Morning,one,Night,Delhi,Economy,17.42,10,11448,Achat court terme,Long ( 8-20h ),657.1756601607348,0
Air_India,AI-766,Chennai,Morning,one,Night,Delhi,Economy,14.75,10,11553,Achat court terme,Long ( 8-20h ),783.2542372881356,0
Air_India,AI-766,Chennai,Morning,one,Morning,Delhi,Economy,25.0,10,11553,Achat court terme,Très long ( > 20h ),462.12,0
Indigo,6E-269,Chennai,Morning,one,Evening,Delhi,Economy,8.83,10,11804,Achat court terme,Long ( 8-20h ),1336.806342015855,0
Indigo,6E-6219,Chennai,Morning,one,Evening,Delhi,Economy,9.17,10,11804,Achat court terme,Long ( 8-20h ),1287.2410032715377,0
SpiceJet,SG-520,Chennai,Afternoon,one,Evening,Mumbai,Economy,3.67,5,10082,Dernière minute,Moyen ( 3-8h ),2747.1389645776567,0
Indigo,6E-495,Chennai,Early_Morning,one,Evening,Mumbai,Economy,10.0,5,10135,Dernière minute,Long ( 8-20h ),1013.5,0
Indigo,6E-188,Chennai,Morning,one,Afternoon,Mumbai,Economy,7.25,5,10450,Dernière minute,Moyen ( 3-8h ),1441.3793103448277,0
Indigo,6E-495,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,5.67,5,10607,Dernière minute,Moyen ( 3-8h ),1870.7231040564375,0
Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Economy,10.08,5,10643,Dernière minute,Long ( 8-20h ),1055.8531746031747,0
Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Economy,11.33,5,10643,Dernière minute,Long ( 8-20h ),939.3645189761695,0
Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Economy,11.67,5,10643,Dernière minute,Long ( 8-20h ),911.9965724078835,0
Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Economy,12.25,5,10643,Dernière minute,Long ( 8-20h ),868.8163265306123,0
Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Economy,13.83,5,10643,Dernière minute,Long ( 8-20h ),769.5589298626174,0
Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.08,5,10643,Dernière minute,Long ( 8-20h ),705.7692307692307,0
Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.42,5,10643,Dernière minute,Long ( 8-20h ),690.2075226977951,0
Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Economy,16.0,5,10643,Dernière minute,Long ( 8-20h ),665.1875,0
Air_India,AI-430,Chennai,Morning,one,Morning,Mumbai,Economy,23.17,5,10643,Dernière minute,Très long ( > 20h ),459.3439792835563,0
Air_India,AI-430,Chennai,Morning,one,Morning,Mumbai,Economy,24.25,5,10643,Dernière minute,Très long ( > 20h ),438.88659793814435,0
Air_India,AI-430,Chennai,Morning,one,Morning,Mumbai,Economy,25.33,5,10643,Dernière minute,Très long ( > 20h ),420.1737070667193,0
Air_India,AI-440,Chennai,Early_Morning,one,Morning,Mumbai,Economy,26.92,5,10643,Dernière minute,Très long ( > 20h ),395.3566121842496,0
Air_India,AI-440,Chennai,Early_Morning,one,Morning,Mumbai,Economy,28.0,5,10643,Dernière minute,Très long ( > 20h ),380.10714285714283,0
Indigo,6E-6137,Chennai,Morning,one,Afternoon,Mumbai,Economy,5.5,5,10702,Dernière minute,Moyen ( 3-8h ),1945.8181818181818,0
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Economy,5.75,5,11069,Dernière minute,Moyen ( 3-8h ),1925.0434782608695,0
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Economy,6.92,5,11069,Dernière minute,Moyen ( 3-8h ),1599.5664739884394,0
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Economy,8.33,5,11069,Dernière minute,Long ( 8-20h ),1328.811524609844,0
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,9.33,5,11069,Dernière minute,Long ( 8-20h ),1186.3879957127544,0
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,10.5,5,11069,Dernière minute,Long ( 8-20h ),1054.1904761904761,0
Vistara,UK-838,Chennai,Night,one,Early_Morning,Mumbai,Economy,10.83,5,11069,Dernière minute,Long ( 8-20h ),1022.0683287165282,0
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,11.25,5,11069,Dernière minute,Long ( 8-20h ),983.9111111111112,0
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,12.08,5,11069,Dernière minute,Long ( 8-20h ),916.3079470198676,0
Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Economy,12.67,5,11069,Dernière minute,Long ( 8-20h ),873.6385161799526,0
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,13.08,5,11069,Dernière minute,Long ( 8-20h ),846.2538226299694,0
Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Economy,14.08,5,11069,Dernière minute,Long ( 8-20h ),786.1505681818181,0
Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Economy,14.5,5,11069,Dernière minute,Long ( 8-20h ),763.3793103448276,0
Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Economy,15.5,5,11069,Dernière minute,Long ( 8-20h ),714.1290322580645,0
Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Economy,16.92,5,11069,Dernière minute,Long ( 8-20h ),654.1962174940898,0
Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Economy,17.92,5,11069,Dernière minute,Long ( 8-20h ),617.6897321428571,0
Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Economy,19.42,5,11069,Dernière minute,Long ( 8-20h ),569.9794026776518,0
Air_India,AI-9894,Chennai,Morning,one,Evening,Mumbai,Economy,11.5,5,11409,Dernière minute,Long ( 8-20h ),992.0869565217391,0
Air_India,AI-9894,Chennai,Morning,one,Night,Mumbai,Economy,12.75,5,11409,Dernière minute,Long ( 8-20h ),894.8235294117648,0
Air_India,AI-9894,Chennai,Morning,one,Night,Mumbai,Economy,13.08,5,11409,Dernière minute,Long ( 8-20h ),872.2477064220184,0
Air_India,AI-9894,Chennai,Morning,one,Night,Mumbai,Economy,13.67,5,11409,Dernière minute,Long ( 8-20h ),834.6013167520117,0
Air_India,AI-9894,Chennai,Morning,one,Morning,Mumbai,Economy,24.58,5,11409,Dernière minute,Très long ( > 20h ),464.1578519121237,0
Air_India,AI-9894,Chennai,Morning,one,Morning,Mumbai,Economy,25.67,5,11409,Dernière minute,Très long ( > 20h ),444.4487728866381,0
Air_India,AI-9894,Chennai,Morning,one,Morning,Mumbai,Economy,26.75,5,11409,Dernière minute,Très long ( > 20h ),426.50467289719626,0
Indigo,6E-6137,Chennai,Morning,one,Evening,Mumbai,Economy,9.58,6,10072,Dernière minute,Long ( 8-20h ),1051.356993736952,0
Indigo,6E-591,Chennai,Morning,one,Evening,Mumbai,Economy,7.42,6,10135,Dernière minute,Moyen ( 3-8h ),1365.9029649595686,0
Indigo,6E-188,Chennai,Morning,one,Afternoon,Mumbai,Economy,7.25,6,10450,Dernière minute,Moyen ( 3-8h ),1441.3793103448277,0
Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Economy,8.08,6,10643,Dernière minute,Long ( 8-20h ),1317.2029702970297,0
Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Economy,10.08,6,10643,Dernière minute,Long ( 8-20h ),1055.8531746031747,0
Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Economy,11.33,6,10643,Dernière minute,Long ( 8-20h ),939.3645189761695,0
Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Economy,11.67,6,10643,Dernière minute,Long ( 8-20h ),911.9965724078835,0
Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Economy,12.25,6,10643,Dernière minute,Long ( 8-20h ),868.8163265306123,0
Air_India,AI-430,Chennai,Morning,one,Morning,Mumbai,Economy,23.17,6,10643,Dernière minute,Très long ( > 20h ),459.3439792835563,0
Air_India,AI-430,Chennai,Morning,one,Morning,Mumbai,Economy,24.25,6,10643,Dernière minute,Très long ( > 20h ),438.88659793814435,0
Air_India,AI-430,Chennai,Morning,one,Morning,Mumbai,Economy,25.33,6,10643,Dernière minute,Très long ( > 20h ),420.1737070667193,0
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Economy,5.75,6,11069,Dernière minute,Moyen ( 3-8h ),1925.0434782608695,0
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Economy,6.92,6,11069,Dernière minute,Moyen ( 3-8h ),1599.5664739884394,0
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Economy,8.33,6,11069,Dernière minute,Long ( 8-20h ),1328.811524609844,0
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,9.33,6,11069,Dernière minute,Long ( 8-20h ),1186.3879957127544,0
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,10.5,6,11069,Dernière minute,Long ( 8-20h ),1054.1904761904761,0
Vistara,UK-838,Chennai,Night,one,Early_Morning,Mumbai,Economy,10.83,6,11069,Dernière minute,Long ( 8-20h ),1022.0683287165282,0
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,11.25,6,11069,Dernière minute,Long ( 8-20h ),983.9111111111112,0
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,12.08,6,11069,Dernière minute,Long ( 8-20h ),916.3079470198676,0
Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Economy,12.67,6,11069,Dernière minute,Long ( 8-20h ),873.6385161799526,0
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,13.08,6,11069,Dernière minute,Long ( 8-20h ),846.2538226299694,0
Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Economy,14.08,6,11069,Dernière minute,Long ( 8-20h ),786.1505681818181,0
Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Economy,14.5,6,11069,Dernière minute,Long ( 8-20h ),763.3793103448276,0
Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Economy,15.5,6,11069,Dernière minute,Long ( 8-20h ),714.1290322580645,0
Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Economy,16.92,6,11069,Dernière minute,Long ( 8-20h ),654.1962174940898,0
Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Economy,17.92,6,11069,Dernière minute,Long ( 8-20h ),617.6897321428571,0
Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Economy,19.42,6,11069,Dernière minute,Long ( 8-20h ),569.9794026776518,0
Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Economy,20.58,6,11069,Dernière minute,Très long ( > 20h ),537.8522837706512,0
Vistara,UK-836,Chennai,Morning,one,Early_Morning,Mumbai,Economy,21.17,6,11069,Dernière minute,Très long ( > 20h ),522.8625413320736,0
Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Economy,22.0,6,11069,Dernière minute,Très long ( > 20h ),503.1363636363636,0
Vistara,UK-836,Chennai,Morning,one,Morning,Mumbai,Economy,23.0,6,11069,Dernière minute,Très long ( > 20h ),481.2608695652174,0
Indigo,6E-269,Chennai,Morning,one,Evening,Mumbai,Economy,6.67,6,11185,Dernière minute,Moyen ( 3-8h ),1676.911544227886,0
Indigo,6E-269,Chennai,Morning,one,Evening,Mumbai,Economy,9.33,6,11500,Dernière minute,Long ( 8-20h ),1232.583065380493,0
Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Economy,11.83,6,11567,Dernière minute,Long ( 8-20h ),977.7683854606931,0
Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Economy,13.83,6,11567,Dernière minute,Long ( 8-20h ),836.3702096890817,0
Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.08,6,11567,Dernière minute,Long ( 8-20h ),767.0424403183024,0
Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.42,6,11567,Dernière minute,Long ( 8-20h ),750.129701686122,0
Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Economy,16.0,6,11567,Dernière minute,Long ( 8-20h ),722.9375,0
Air_India,AI-440,Chennai,Early_Morning,one,Morning,Mumbai,Economy,26.92,6,11567,Dernière minute,Très long ( > 20h ),429.68053491827635,0
Air_India,AI-440,Chennai,Early_Morning,one,Morning,Mumbai,Economy,28.0,6,11567,Dernière minute,Très long ( > 20h ),413.10714285714283,0
Indigo,6E-193,Chennai,Evening,one,Early_Morning,Mumbai,Economy,10.17,7,10450,Dernière minute,Long ( 8-20h ),1027.5319567354966,0
Indigo,6E-188,Chennai,Morning,one,Afternoon,Mumbai,Economy,7.25,7,10502,Dernière minute,Moyen ( 3-8h ),1448.551724137931,0
SpiceJet,SG-520,Chennai,Afternoon,one,Afternoon,Mumbai,Economy,23.58,7,10502,Dernière minute,Très long ( > 20h ),445.37743850720955,0
Indigo,6E-269,Chennai,Morning,one,Evening,Mumbai,Economy,6.67,7,10607,Dernière minute,Moyen ( 3-8h ),1590.2548725637182,0
Indigo,6E-269,Chennai,Morning,one,Evening,Mumbai,Economy,9.33,7,10712,Dernière minute,Long ( 8-20h ),1148.1243301178993,0
Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,7.08,7,11069,Dernière minute,Moyen ( 3-8h ),1563.4180790960452,0
Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,8.08,7,11069,Dernière minute,Long ( 8-20h ),1369.9257425742574,0
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Economy,9.58,7,11069,Dernière minute,Long ( 8-20h ),1155.427974947808,0
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Economy,10.75,7,11069,Dernière minute,Long ( 8-20h ),1029.6744186046512,0
Vistara,UK-838,Chennai,Night,one,Early_Morning,Mumbai,Economy,10.83,7,11069,Dernière minute,Long ( 8-20h ),1022.0683287165282,0
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Economy,12.17,7,11069,Dernière minute,Long ( 8-20h ),909.531635168447,0
Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Economy,12.67,7,11069,Dernière minute,Long ( 8-20h ),873.6385161799526,0
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,13.17,7,11069,Dernière minute,Long ( 8-20h ),840.4707668944571,0
Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Economy,14.08,7,11069,Dernière minute,Long ( 8-20h ),786.1505681818181,0
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,14.33,7,11069,Dernière minute,Long ( 8-20h ),772.4354501046755,0
Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Economy,14.5,7,11069,Dernière minute,Long ( 8-20h ),763.3793103448276,0
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.08,7,11069,Dernière minute,Long ( 8-20h ),734.0185676392573,0
Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Economy,15.5,7,11069,Dernière minute,Long ( 8-20h ),714.1290322580645,0
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.92,7,11069,Dernière minute,Long ( 8-20h ),695.2889447236181,0
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,16.92,7,11069,Dernière minute,Long ( 8-20h ),654.1962174940898,0
Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Economy,16.92,7,11069,Dernière minute,Long ( 8-20h ),654.1962174940898,0
Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Economy,17.92,7,11069,Dernière minute,Long ( 8-20h ),617.6897321428571,0
Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Economy,19.42,7,11069,Dernière minute,Long ( 8-20h ),569.9794026776518,0
Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Economy,20.58,7,11069,Dernière minute,Très long ( > 20h ),537.8522837706512,0
Indigo,6E-495,Chennai,Early_Morning,one,Evening,Mumbai,Economy,10.0,7,10922,Dernière minute,Long ( 8-20h ),1092.2,0
Air_India,AI-9894,Chennai,Morning,one,Night,Mumbai,Economy,13.67,7,11409,Dernière minute,Long ( 8-20h ),834.6013167520117,0
Air_India,AI-9894,Chennai,Morning,one,Morning,Mumbai,Economy,24.58,7,11409,Dernière minute,Très long ( > 20h ),464.1578519121237,0
Air_India,AI-9894,Chennai,Morning,one,Morning,Mumbai,Economy,25.67,7,11409,Dernière minute,Très long ( > 20h ),444.4487728866381,0
Air_India,AI-9894,Chennai,Morning,one,Morning,Mumbai,Economy,26.75,7,11409,Dernière minute,Très long ( > 20h ),426.50467289719626,0
Air_India,AI-9894,Chennai,Morning,one,Afternoon,Mumbai,Economy,28.33,7,11409,Dernière minute,Très long ( > 20h ),402.7179668196259,0
Air_India,AI-9894,Chennai,Morning,one,Evening,Mumbai,Economy,33.5,7,11409,Dernière minute,Très long ( > 20h ),340.56716417910445,0
Indigo,6E-495,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,5.67,7,11657,Dernière minute,Moyen ( 3-8h ),2055.9082892416227,0
Indigo,6E-6137,Chennai,Morning,one,Afternoon,Mumbai,Economy,5.5,8,10072,Achat court terme,Moyen ( 3-8h ),1831.2727272727273,0
Indigo,6E-495,Chennai,Early_Morning,one,Evening,Mumbai,Economy,10.0,8,10135,Achat court terme,Long ( 8-20h ),1013.5,0
Indigo,6E-5367,Chennai,Evening,zero,Night,Mumbai,Economy,2.0,8,10292,Achat court terme,Court ( < 3h ),5146.0,1
Indigo,6E-605,Chennai,Afternoon,one,Evening,Mumbai,Economy,5.5,8,10450,Achat court terme,Moyen ( 3-8h ),1900.0,0
Indigo,6E-188,Chennai,Morning,one,Afternoon,Mumbai,Economy,7.25,8,10502,Achat court terme,Moyen ( 3-8h ),1448.551724137931,0
Indigo,6E-6137,Chennai,Morning,one,Evening,Mumbai,Economy,9.58,8,10555,Achat court terme,Long ( 8-20h ),1101.7745302713988,0
Indigo,6E-495,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,5.67,8,10607,Achat court terme,Moyen ( 3-8h ),1870.7231040564375,0
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Economy,5.75,8,11069,Achat court terme,Moyen ( 3-8h ),1925.0434782608695,0
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Economy,6.92,8,11069,Achat court terme,Moyen ( 3-8h ),1599.5664739884394,0
Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,7.08,8,11069,Achat court terme,Moyen ( 3-8h ),1563.4180790960452,0
Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,8.08,8,11069,Achat court terme,Long ( 8-20h ),1369.9257425742574,0
